Year	Province	Division	District	Crime Type	Crime No	Population	Normalised/100000
2012	Punjab 	Sargodha	Mianwali	Hurt	343	1347000	25.46399406
2012	Punjab 	Sargodha	Mianwali	Rioting	0	1347000	0
2012	Punjab 	Sargodha	Mianwali	Assault on Govt. Servants	19	1347000	1.410541945
2012	Punjab 	Sargodha	Mianwali	Rape	10	1347000	0.742390497
2012	Punjab 	Sargodha	Mianwali	Kidnapping/ Abduction	76	1347000	5.64216778
2012	Punjab 	Sargodha	Mianwali	Dacoity	4	1347000	0.296956199
2012	Punjab 	Sargodha	Mianwali	Robbery	89	1347000	6.607275427
2012	Punjab 	Sargodha	Mianwali	Burglary	96	1347000	7.126948775
2012	Punjab 	Sargodha	Mianwali	Motor Vehicles Theft	38	1347000	2.82108389
2012	Punjab 	Sargodha	Mianwali	Cattle Theft	40	1347000	2.96956199
2012	Punjab 	Sargodha	Mianwali	Ordinary Thefts	200	1347000	14.84780995
2012	Punjab 	Sargodha	Mianwali	Misc.	2872	1347000	213.2145509
2013	Punjab	Bahawalpur	Bahawalpur	All Reported	9982	3454000	288.9982629
2013	Punjab	Bahawalpur	Bahawalpur	Murder	148	3454000	4.284887087
2013	Punjab	Bahawalpur	Bahawalpur	Attempted Murder	196	3454000	5.674580197
2013	Punjab	Bahawalpur	Bahawalpur	Hurt	656	3454000	18.9924725
2013	Punjab	Bahawalpur	Bahawalpur	Rioting	6	3454000	0.173711639
2013	Punjab	Bahawalpur	Bahawalpur	Assault on Govt. Servants	86	3454000	2.489866821
2013	Punjab	Bahawalpur	Bahawalpur	Rape	157	3454000	4.545454545
2013	Punjab	Bahawalpur	Bahawalpur	Kidnapping/ Abduction	650	3454000	18.81876086
2013	Punjab	Bahawalpur	Bahawalpur	Dacoity	28	3454000	0.810654314
2013	Punjab	Bahawalpur	Bahawalpur	Robbery	208	3454000	6.022003474
2013	Punjab	Bahawalpur	Bahawalpur	Burglary	469	3454000	13.57845976
2013	Punjab	Bahawalpur	Bahawalpur	Motor Vehicles Theft	434	3454000	12.56514186
2013	Punjab	Bahawalpur	Bahawalpur	Cattle Theft	365	3454000	10.56745802
2013	Punjab	Bahawalpur	Bahawalpur	Ordinary Thefts	1116	3454000	32.31036479
2013	Punjab	Bahawalpur	Bahawalpur	Misc.	5463	3454000	158.164447
2013	Punjab	Bahawalpur	Bahawalnagar	All Reported	11452	2722000	420.7200588
2013	Punjab	Bahawalpur	Bahawalnagar	Murder	167	2722000	6.13519471
2013	Punjab	Bahawalpur	Bahawalnagar	Attempted Murder	223	2722000	8.192505511
2013	Punjab	Bahawalpur	Bahawalnagar	Hurt	610	2722000	22.40999265
2013	Punjab	Bahawalpur	Bahawalnagar	Rioting	3	2722000	0.110213079
2013	Punjab	Bahawalpur	Bahawalnagar	Assault on Govt. Servants	21	2722000	0.77149155
2013	Punjab	Bahawalpur	Bahawalnagar	Rape	141	2722000	5.180014695
2013	Punjab	Bahawalpur	Bahawalnagar	Kidnapping/ Abduction	358	2722000	13.15209405
2013	Punjab	Bahawalpur	Bahawalnagar	Dacoity	52	2722000	1.910360029
2013	Punjab	Bahawalpur	Bahawalnagar	Robbery	208	2722000	7.641440118
2013	Punjab	Bahawalpur	Bahawalnagar	Burglary	254	2722000	9.33137399
2013	Punjab	Bahawalpur	Bahawalnagar	Motor Vehicles Theft	158	2722000	5.804555474
2013	Punjab	Bahawalpur	Bahawalnagar	Cattle Theft	282	2722000	10.36002939
2013	Punjab	Bahawalpur	Bahawalnagar	Ordinary Thefts	839	2722000	30.82292432
2013	Punjab	Bahawalpur	Bahawalnagar	Misc.	8136	2722000	298.8978692
2013	Punjab	Bahawalpur	R.Y.Khan	All Reported	14507	4518000	321.0934042
2013	Punjab	Bahawalpur	R.Y.Khan	Murder	200	4518000	4.426737494
2013	Punjab	Bahawalpur	R.Y.Khan	Attempted Murder	174	4518000	3.85126162
2013	Punjab	Bahawalpur	R.Y.Khan	Hurt	834	4518000	18.45949535
2013	Punjab	Bahawalpur	R.Y.Khan	Rioting	2	4518000	0.044267375
2013	Punjab	Bahawalpur	R.Y.Khan	Assault on Govt. Servants	108	4518000	2.390438247
2013	Punjab	Bahawalpur	R.Y.Khan	Rape	222	4518000	4.913678619
2013	Punjab	Bahawalpur	R.Y.Khan	Kidnapping/ Abduction	696	4518000	15.40504648
2013	Punjab	Bahawalpur	R.Y.Khan	Dacoity	99	4518000	2.19123506
2013	Punjab	Bahawalpur	R.Y.Khan	Robbery	283	4518000	6.263833555
2013	Punjab	Bahawalpur	R.Y.Khan	Burglary	602	4518000	13.32447986
2013	Punjab	Bahawalpur	R.Y.Khan	Motor Vehicles Theft	384	4518000	8.499335989
2013	Punjab	Bahawalpur	R.Y.Khan	Cattle Theft	450	4518000	9.960159363
2013	Punjab	Bahawalpur	R.Y.Khan	Ordinary Thefts	1389	4518000	30.7436919
2013	Punjab	Bahawalpur	R.Y.Khan	Misc.	9064	4518000	200.6197432
2013	Punjab	Dera Ghazi Khan	D.G.Khan	All Reported	6532	2391000	273.1911334
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Murder	128	2391000	5.353408616
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Attempted Murder	152	2391000	6.357172731
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Hurt	407	2391000	17.02216646
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Rioting	1	2391000	0.041823505
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Assault on Govt. Servants	84	2391000	3.513174404
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Rape	45	2391000	1.882057716
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Kidnapping/ Abduction	214	2391000	8.950230029
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Dacoity	13	2391000	0.543705563
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Robbery	195	2391000	8.155583438
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Burglary	169	2391000	7.068172313
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Motor Vehicles Theft	351	2391000	14.68005019
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Cattle Theft	189	2391000	7.904642409
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Ordinary Thefts	504	2391000	21.07904642
2013	Punjab	Dera Ghazi Khan	D.G.Khan	Misc.	4080	2391000	170.6398996
2013	Punjab	Dera Ghazi Khan	Layyah	All Reported	3613	1597000	226.2366938
2013	Punjab	Dera Ghazi Khan	Layyah	Murder	47	1597000	2.943018159
2013	Punjab	Dera Ghazi Khan	Layyah	Attempted Murder	41	1597000	2.567313713
2013	Punjab	Dera Ghazi Khan	Layyah	Hurt	215	1597000	13.46274264
2013	Punjab	Dera Ghazi Khan	Layyah	Rioting	2	1597000	0.125234815
2013	Punjab	Dera Ghazi Khan	Layyah	Assault on Govt. Servants	24	1597000	1.502817783
2013	Punjab	Dera Ghazi Khan	Layyah	Rape	55	1597000	3.44395742
2013	Punjab	Dera Ghazi Khan	Layyah	Kidnapping/ Abduction	177	1597000	11.08328115
2013	Punjab	Dera Ghazi Khan	Layyah	Dacoity	3	1597000	0.187852223
2013	Punjab	Dera Ghazi Khan	Layyah	Robbery	40	1597000	2.504696306
2013	Punjab	Dera Ghazi Khan	Layyah	Burglary	77	1597000	4.821540388
2013	Punjab	Dera Ghazi Khan	Layyah	Motor Vehicles Theft	135	1597000	8.453350031
2013	Punjab	Dera Ghazi Khan	Layyah	Cattle Theft	68	1597000	4.257983719
2013	Punjab	Dera Ghazi Khan	Layyah	Ordinary Thefts	454	1597000	28.42830307
2013	Punjab	Dera Ghazi Khan	Layyah	Misc.	2275	1597000	142.4546024
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	All Reported	10040	3862000	259.968928
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Murder	137	3862000	3.547384775
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Attempted Murder	153	3862000	3.961677887
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Hurt	574	3862000	14.86276541
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Rioting	0	3862000	0
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Assault on Govt. Servants	29	3862000	0.750906266
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Rape	102	3862000	2.641118591
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Kidnapping/ Abduction	463	3862000	11.98860694
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Dacoity	72	3862000	1.864319006
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Robbery	193	3862000	4.997410668
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Burglary	442	3862000	11.44484723
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Motor Vehicles Theft	200	3862000	5.178663905
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Cattle Theft	255	3862000	6.602796479
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Ordinary Thefts	1028	3862000	26.61833247
2013	Punjab	Dera Ghazi Khan	Muzaffargarh	Misc.	6392	3862000	165.5100984
2013	Punjab	Dera Ghazi Khan	Rajanpur	All Reported	5701	1600000	356.3125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Murder	110	1600000	6.875
2013	Punjab	Dera Ghazi Khan	Rajanpur	Attempted Murder	114	1600000	7.125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Hurt	389	1600000	24.3125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Rioting	2	1600000	0.125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Assault on Govt. Servants	34	1600000	2.125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Rape	31	1600000	1.9375
2013	Punjab	Dera Ghazi Khan	Rajanpur	Kidnapping/ Abduction	210	1600000	13.125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Dacoity	13	1600000	0.8125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Robbery	54	1600000	3.375
2013	Punjab	Dera Ghazi Khan	Rajanpur	Burglary	274	1600000	17.125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Motor Vehicles Theft	181	1600000	11.3125
2013	Punjab	Dera Ghazi Khan	Rajanpur	Cattle Theft	166	1600000	10.375
2013	Punjab	Dera Ghazi Khan	Rajanpur	Ordinary Thefts	551	1600000	34.4375
2013	Punjab	Dera Ghazi Khan	Rajanpur	Misc.	3572	1600000	223.25
2013	Punjab	Faisalabad	Faisalabad	All Reported	31802	7249000	438.7087874
2013	Punjab	Faisalabad	Faisalabad	Murder	527	7249000	7.269968271
2013	Punjab	Faisalabad	Faisalabad	Attempted Murder	530	7249000	7.31135329
2013	Punjab	Faisalabad	Faisalabad	Hurt	1494	7249000	20.60973927
2013	Punjab	Faisalabad	Faisalabad	Rioting	0	7249000	0
2013	Punjab	Faisalabad	Faisalabad	Assault on Govt. Servants	151	7249000	2.083045937
2013	Punjab	Faisalabad	Faisalabad	Rape	214	7249000	2.952131328
2013	Punjab	Faisalabad	Faisalabad	Kidnapping/ Abduction	1018	7249000	14.04331632
2013	Punjab	Faisalabad	Faisalabad	Dacoity	253	7249000	3.490136571
2013	Punjab	Faisalabad	Faisalabad	Robbery	2768	7249000	38.18457718
2013	Punjab	Faisalabad	Faisalabad	Burglary	776	7249000	10.70492482
2013	Punjab	Faisalabad	Faisalabad	Motor Vehicles Theft	2275	7249000	31.38363912
2013	Punjab	Faisalabad	Faisalabad	Cattle Theft	709	7249000	9.780659401
2013	Punjab	Faisalabad	Faisalabad	Ordinary Thefts	2389	7249000	32.95626983
2013	Punjab	Faisalabad	Faisalabad	Misc.	18698	7249000	257.9390261
2013	Punjab	Faisalabad	Chiniot	All Reported	5270	1217000	433.032046
2013	Punjab	Faisalabad	Chiniot	Murder	103	1217000	8.463434675
2013	Punjab	Faisalabad	Chiniot	Attempted Murder	72	1217000	5.916187346
2013	Punjab	Faisalabad	Chiniot	Hurt	262	1217000	21.5283484
2013	Punjab	Faisalabad	Chiniot	Rioting	0	1217000	0
2013	Punjab	Faisalabad	Chiniot	Assault on Govt. Servants	26	1217000	2.136400986
2013	Punjab	Faisalabad	Chiniot	Rape	74	1217000	6.080525883
2013	Punjab	Faisalabad	Chiniot	Kidnapping/ Abduction	178	1217000	14.62612983
2013	Punjab	Faisalabad	Chiniot	Dacoity	56	1217000	4.601479047
2013	Punjab	Faisalabad	Chiniot	Robbery	104	1217000	8.545603944
2013	Punjab	Faisalabad	Chiniot	Burglary	250	1217000	20.54231717
2013	Punjab	Faisalabad	Chiniot	Motor Vehicles Theft	66	1217000	5.423171734
2013	Punjab	Faisalabad	Chiniot	Cattle Theft	169	1217000	13.88660641
2013	Punjab	Faisalabad	Chiniot	Ordinary Thefts	356	1217000	29.25225965
2013	Punjab	Faisalabad	Chiniot	Misc.	3554	1217000	292.0295809
2013	Punjab	Faisalabad	Jhang	All Reported	7195	2423000	296.9459348
2013	Punjab	Faisalabad	Jhang	Murder	123	2423000	5.07635163
2013	Punjab	Faisalabad	Jhang	Attempted Murder	91	2423000	3.755674783
2013	Punjab	Faisalabad	Jhang	Hurt	666	2423000	27.48658688
2013	Punjab	Faisalabad	Jhang	Rioting	0	2423000	0
2013	Punjab	Faisalabad	Jhang	Assault on Govt. Servants	25	2423000	1.031778787
2013	Punjab	Faisalabad	Jhang	Rape	75	2423000	3.09533636
2013	Punjab	Faisalabad	Jhang	Kidnapping/ Abduction	281	2423000	11.59719356
2013	Punjab	Faisalabad	Jhang	Dacoity	54	2423000	2.228642179
2013	Punjab	Faisalabad	Jhang	Robbery	176	2423000	7.263722658
2013	Punjab	Faisalabad	Jhang	Burglary	250	2423000	10.31778787
2013	Punjab	Faisalabad	Jhang	Motor Vehicles Theft	214	2423000	8.832026414
2013	Punjab	Faisalabad	Jhang	Cattle Theft	187	2423000	7.717705324
2013	Punjab	Faisalabad	Jhang	Ordinary Thefts	676	2423000	27.89929839
2013	Punjab	Faisalabad	Jhang	Misc.	4377	2423000	180.64383
2013	Punjab	Faisalabad	T.T.Singh	All Reported	5698	2077000	274.3379875
2013	Punjab	Faisalabad	T.T.Singh	Murder	140	2077000	6.740491093
2013	Punjab	Faisalabad	T.T.Singh	Attempted Murder	100	2077000	4.814636495
2013	Punjab	Faisalabad	T.T.Singh	Hurt	359	2077000	17.28454502
2013	Punjab	Faisalabad	T.T.Singh	Rioting	0	2077000	0
2013	Punjab	Faisalabad	T.T.Singh	Assault on Govt. Servants	26	2077000	1.251805489
2013	Punjab	Faisalabad	T.T.Singh	Rape	45	2077000	2.166586423
2013	Punjab	Faisalabad	T.T.Singh	Kidnapping/ Abduction	173	2077000	8.329321136
2013	Punjab	Faisalabad	T.T.Singh	Dacoity	64	2077000	3.081367357
2013	Punjab	Faisalabad	T.T.Singh	Robbery	273	2077000	13.14395763
2013	Punjab	Faisalabad	T.T.Singh	Burglary	250	2077000	12.03659124
2013	Punjab	Faisalabad	T.T.Singh	Motor Vehicles Theft	204	2077000	9.82185845
2013	Punjab	Faisalabad	T.T.Singh	Cattle Theft	98	2077000	4.718343765
2013	Punjab	Faisalabad	T.T.Singh	Ordinary Thefts	380	2077000	18.29561868
2013	Punjab	Faisalabad	T.T.Singh	Misc.	3586	2077000	172.6528647
2013	Punjab	Gujranwala	Gujranwala	All Reported	20749	4707000	440.8115573
2013	Punjab	Gujranwala	Gujranwala	Murder	314	4707000	6.670915658
2013	Punjab	Gujranwala	Gujranwala	Attempted Murder	388	4707000	8.243042277
2013	Punjab	Gujranwala	Gujranwala	Hurt	602	4707000	12.7894625
2013	Punjab	Gujranwala	Gujranwala	Rioting	0	4707000	0
2013	Punjab	Gujranwala	Gujranwala	Assault on Govt. Servants	59	4707000	1.253452305
2013	Punjab	Gujranwala	Gujranwala	Rape	90	4707000	1.912045889
2013	Punjab	Gujranwala	Gujranwala	Kidnapping/ Abduction	582	4707000	12.36456342
2013	Punjab	Gujranwala	Gujranwala	Dacoity	93	4707000	1.975780752
2013	Punjab	Gujranwala	Gujranwala	Robbery	1550	4707000	32.9296792
2013	Punjab	Gujranwala	Gujranwala	Burglary	506	4707000	10.74994689
2013	Punjab	Gujranwala	Gujranwala	Motor Vehicles Theft	1113	4707000	23.64563416
2013	Punjab	Gujranwala	Gujranwala	Cattle Theft	208	4707000	4.418950499
2013	Punjab	Gujranwala	Gujranwala	Ordinary Thefts	1182	4707000	25.11153601
2013	Punjab	Gujranwala	Gujranwala	Misc.	14062	4707000	298.7465477
2013	Punjab	Gujranwala	Gujrat	All Reported	8618	2653000	324.839804
2013	Punjab	Gujranwala	Gujrat	Murder	221	2653000	8.330192235
2013	Punjab	Gujranwala	Gujrat	Attempted Murder	210	2653000	7.915567282
2013	Punjab	Gujranwala	Gujrat	Hurt	353	2653000	13.30569167
2013	Punjab	Gujranwala	Gujrat	Rioting	52	2653000	1.960045232
2013	Punjab	Gujranwala	Gujrat	Assault on Govt. Servants	44	2653000	1.658499812
2013	Punjab	Gujranwala	Gujrat	Rape	28	2653000	1.055408971
2013	Punjab	Gujranwala	Gujrat	Kidnapping/ Abduction	254	2653000	9.574067094
2013	Punjab	Gujranwala	Gujrat	Dacoity	50	2653000	1.884658877
2013	Punjab	Gujranwala	Gujrat	Robbery	263	2653000	9.913305692
2013	Punjab	Gujranwala	Gujrat	Burglary	194	2653000	7.312476442
2013	Punjab	Gujranwala	Gujrat	Motor Vehicles Theft	242	2653000	9.121748963
2013	Punjab	Gujranwala	Gujrat	Cattle Theft	102	2653000	3.844704109
2013	Punjab	Gujranwala	Gujrat	Ordinary Thefts	363	2653000	13.68262345
2013	Punjab	Gujranwala	Gujrat	Misc.	6242	2653000	235.2808142
2013	Punjab	Gujranwala	Hafizabad	All Reported	4757	1083000	439.242844
2013	Punjab	Gujranwala	Hafizabad	Murder	98	1083000	9.048938135
2013	Punjab	Gujranwala	Hafizabad	Attempted Murder	79	1083000	7.29455217
2013	Punjab	Gujranwala	Hafizabad	Hurt	315	1083000	29.08587258
2013	Punjab	Gujranwala	Hafizabad	Rioting	3	1083000	0.27700831
2013	Punjab	Gujranwala	Hafizabad	Assault on Govt. Servants	49	1083000	4.524469067
2013	Punjab	Gujranwala	Hafizabad	Rape	26	1083000	2.400738689
2013	Punjab	Gujranwala	Hafizabad	Kidnapping/ Abduction	183	1083000	16.89750693
2013	Punjab	Gujranwala	Hafizabad	Dacoity	41	1083000	3.78578024
2013	Punjab	Gujranwala	Hafizabad	Robbery	167	1083000	15.42012927
2013	Punjab	Gujranwala	Hafizabad	Burglary	95	1083000	8.771929825
2013	Punjab	Gujranwala	Hafizabad	Motor Vehicles Theft	64	1083000	5.909510619
2013	Punjab	Gujranwala	Hafizabad	Cattle Theft	141	1083000	13.01939058
2013	Punjab	Gujranwala	Hafizabad	Ordinary Thefts	283	1083000	26.13111727
2013	Punjab	Gujranwala	Hafizabad	Misc.	3213	1083000	296.6759003
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	All Reported	4842	1447000	334.6233587
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Murder	100	1447000	6.910850035
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Attempted Murder	96	1447000	6.634416033
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Hurt	289	1447000	19.9723566
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Rioting	0	1447000	0
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Assault on Govt. Servants	14	1447000	0.967519005
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Rape	33	1447000	2.280580511
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Kidnapping/ Abduction	236	1447000	16.30960608
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Dacoity	11	1447000	0.760193504
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Robbery	91	1447000	6.288873531
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Burglary	111	1447000	7.671043538
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Motor Vehicles Theft	136	1447000	9.398756047
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Cattle Theft	134	1447000	9.260539046
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Ordinary Thefts	276	1447000	19.0739461
2013	Punjab	Gujranwala	Mandi Baha-ud-Din	Misc.	3315	1447000	229.0946786
2013	Punjab	Gujranwala	Narowal	All Reported	4461	1592000	280.2135678
2013	Punjab	Gujranwala	Narowal	Murder	74	1592000	4.648241206
2013	Punjab	Gujranwala	Narowal	Attempted Murder	84	1592000	5.27638191
2013	Punjab	Gujranwala	Narowal	Hurt	397	1592000	24.93718593
2013	Punjab	Gujranwala	Narowal	Rioting	0	1592000	0
2013	Punjab	Gujranwala	Narowal	Assault on Govt. Servants	0	1592000	0
2013	Punjab	Gujranwala	Narowal	Rape	29	1592000	1.82160804
2013	Punjab	Gujranwala	Narowal	Kidnapping/ Abduction	184	1592000	11.55778894
2013	Punjab	Gujranwala	Narowal	Dacoity	14	1592000	0.879396985
2013	Punjab	Gujranwala	Narowal	Robbery	126	1592000	7.914572864
2013	Punjab	Gujranwala	Narowal	Burglary	59	1592000	3.706030151
2013	Punjab	Gujranwala	Narowal	Motor Vehicles Theft	37	1592000	2.324120603
2013	Punjab	Gujranwala	Narowal	Cattle Theft	67	1592000	4.208542714
2013	Punjab	Gujranwala	Narowal	Ordinary Thefts	274	1592000	17.21105528
2013	Punjab	Gujranwala	Narowal	Misc.	3116	1592000	195.7286432
2013	Punjab	Gujranwala	Sialkot	All Reported	12799	3619000	353.6612324
2013	Punjab	Gujranwala	Sialkot	Murder	215	3619000	5.940867643
2013	Punjab	Gujranwala	Sialkot	Attempted Murder	239	3619000	6.604034264
2013	Punjab	Gujranwala	Sialkot	Hurt	689	3619000	19.0384084
2013	Punjab	Gujranwala	Sialkot	Rioting	0	3619000	0
2013	Punjab	Gujranwala	Sialkot	Assault on Govt. Servants	29	3619000	0.801326333
2013	Punjab	Gujranwala	Sialkot	Rape	44	3619000	1.215805471
2013	Punjab	Gujranwala	Sialkot	Kidnapping/ Abduction	348	3619000	9.615915999
2013	Punjab	Gujranwala	Sialkot	Dacoity	61	3619000	1.685548494
2013	Punjab	Gujranwala	Sialkot	Robbery	872	3619000	24.09505388
2013	Punjab	Gujranwala	Sialkot	Burglary	246	3619000	6.797457861
2013	Punjab	Gujranwala	Sialkot	Motor Vehicles Theft	520	3619000	14.36861011
2013	Punjab	Gujranwala	Sialkot	Cattle Theft	186	3619000	5.13954131
2013	Punjab	Gujranwala	Sialkot	Ordinary Thefts	765	3619000	21.13843603
2013	Punjab	Gujranwala	Sialkot	Misc.	8585	3619000	237.2202266
2013	Punjab	Lahore	Lahore	All Reported	71182	9350000	761.3048128
2013	Punjab	Lahore	Lahore	Murder	569	9350000	6.085561497
2013	Punjab	Lahore	Lahore	Attempted Murder	753	9350000	8.053475936
2013	Punjab	Lahore	Lahore	Hurt	1065	9350000	11.39037433
2013	Punjab	Lahore	Lahore	Rioting	0	9350000	0
2013	Punjab	Lahore	Lahore	Assault on Govt. Servants	30	9350000	0.320855615
2013	Punjab	Lahore	Lahore	Rape	104	9350000	1.112299465
2013	Punjab	Lahore	Lahore	Kidnapping/ Abduction	2516	9350000	26.90909091
2013	Punjab	Lahore	Lahore	Dacoity	128	9350000	1.368983957
2013	Punjab	Lahore	Lahore	Robbery	4140	9350000	44.27807487
2013	Punjab	Lahore	Lahore	Burglary	4100	9350000	43.85026738
2013	Punjab	Lahore	Lahore	Motor Vehicles Theft	7044	9350000	75.3368984
2013	Punjab	Lahore	Lahore	Cattle Theft	265	9350000	2.834224599
2013	Punjab	Lahore	Lahore	Ordinary Thefts	6725	9350000	71.92513369
2013	Punjab	Lahore	Lahore	Misc.	43743	9350000	467.8395722
2013	Punjab	Lahore	Kasur	All Reported	12642	3212000	393.5865504
2013	Punjab	Lahore	Kasur	Murder	238	3212000	7.409713574
2013	Punjab	Lahore	Kasur	Attempted Murder	212	3212000	6.600249066
2013	Punjab	Lahore	Kasur	Hurt	761	3212000	23.69240349
2013	Punjab	Lahore	Kasur	Rioting	0	3212000	0
2013	Punjab	Lahore	Kasur	Assault on Govt. Servants	13	3212000	0.404732254
2013	Punjab	Lahore	Kasur	Rape	77	3212000	2.397260274
2013	Punjab	Lahore	Kasur	Kidnapping/ Abduction	440	3212000	13.69863014
2013	Punjab	Lahore	Kasur	Dacoity	240	3212000	7.471980075
2013	Punjab	Lahore	Kasur	Robbery	635	3212000	19.76961395
2013	Punjab	Lahore	Kasur	Burglary	229	3212000	7.129514321
2013	Punjab	Lahore	Kasur	Motor Vehicles Theft	279	3212000	8.686176837
2013	Punjab	Lahore	Kasur	Cattle Theft	254	3212000	7.907845579
2013	Punjab	Lahore	Kasur	Ordinary Thefts	1169	3212000	36.39476961
2013	Punjab	Lahore	Kasur	Misc.	8095	3212000	252.0236613
2013	Punjab	Lahore	Nankana Sahib	All Reported	6087	1291000	471.4949651
2013	Punjab	Lahore	Nankana Sahib	Murder	99	1291000	7.668474051
2013	Punjab	Lahore	Nankana Sahib	Attempted Murder	99	1291000	7.668474051
2013	Punjab	Lahore	Nankana Sahib	Hurt	307	1291000	23.78001549
2013	Punjab	Lahore	Nankana Sahib	Rioting	0	1291000	0
2013	Punjab	Lahore	Nankana Sahib	Assault on Govt. Servants	61	1291000	4.725019365
2013	Punjab	Lahore	Nankana Sahib	Rape	43	1291000	3.330751356
2013	Punjab	Lahore	Nankana Sahib	Kidnapping/ Abduction	181	1291000	14.02013943
2013	Punjab	Lahore	Nankana Sahib	Dacoity	68	1291000	5.267234702
2013	Punjab	Lahore	Nankana Sahib	Robbery	190	1291000	14.71727343
2013	Punjab	Lahore	Nankana Sahib	Burglary	113	1291000	8.752904725
2013	Punjab	Lahore	Nankana Sahib	Motor Vehicles Theft	56	1291000	4.337722696
2013	Punjab	Lahore	Nankana Sahib	Cattle Theft	152	1291000	11.77381875
2013	Punjab	Lahore	Nankana Sahib	Ordinary Thefts	345	1291000	26.72347018
2013	Punjab	Lahore	Nankana Sahib	Misc.	4373	1291000	338.7296669
2013	Punjab	Lahore	Sheikhupura	All Reported	11872	3073000	386.332574
2013	Punjab	Lahore	Sheikhupura	Murder	258	3073000	8.395704523
2013	Punjab	Lahore	Sheikhupura	Attempted Murder	234	3073000	7.614708754
2013	Punjab	Lahore	Sheikhupura	Hurt	709	3073000	23.07191669
2013	Punjab	Lahore	Sheikhupura	Rioting	0	3073000	0
